X,Y,OBJECTID,advisorySpeed,areaUnitID,bicycle,bridge,bus,carStationWagon,cliffBank,crashDirectionDescription,crashFinancialYear,crashLocation1,crashLocation2,crashRoadSideRoad,crashSeverity,crashSHDescription,crashYear,debris,directionRoleDescription,ditch,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,intersection,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,NumberOfLanes,objectThrownOrDropped,otherObject,otherVehicleType,overBank,parkedVehicle,pedestrian,phoneBoxEtc,postOrPole,region,roadCharacter,roadLane,roadSurface,roadworks,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA,weatherB
1556655.668,5176956.075,548818,,587849,0,,0,2,,East,2020/2021,MAIN SOUTH ROAD,WATERHOLES ROAD,,Non-Injury Crash,Yes,2020,,South,,0,,Flat,,,,,,Bright sun,2496800,0,0,0,2,,,0,,,,,,Canterbury Region,Nil,2-way,Sealed,,0,0,,100,,Off,1,0,30,62,Selwyn District,Unknown,,,,,0,0,Open,0,,,Fine,Null
1769661.98,5901843.696,548819,,523814,0,,0,2,,Null,2020/2021,HILL ROAD-MANUREWA OFF RAMP,HILL ROAD,,Non-Injury Crash,No,2020,,South,,0,,Null,,,,,,Unknown,760702,0,0,0,1,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,50,,Null,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Null,Null
1818248.089,5827924.958,548820,,534500,0,0,0,1,1,Null,2020/2021,MATUKU ROAD,PIAKO ROAD,,Non-Injury Crash,No,2020,0,South,0,0,0,Flat,0,,0,,0,Dark,1090600,0,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,15,Matamata-Piako District,Stop,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1759830.386,5906916.028,548825,,524111,0,,0,2,,Null,2019/2020,ORLY AVENUE,KILLINGTON CRESCENT,,Non-Injury Crash,No,2020,,West,,0,,Flat,,,,,,Bright sun,740000,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1792432.124,5502504.893,548826,45,564011,0,0,0,1,0,West,2019/2020,KAWIU ROAD,TIRO TIRO ROAD,,Non-Injury Crash,No,2020,0,North,0,0,1,Flat,0,Queens Birthday,0,,0,Overcast,1855800,0,0,0,2,0,0,0,0,0,,0,0,Manawatū-Whanganui Region,Nil,2-way,Sealed,0,0,0,0,80,0,Off,0,0,,42,Horowhenua District,Unknown,0,1,0,0,0,0,Open,0,0,0,Light rain,Null
1748720.795,5427147.023,548827,,573101,0,,0,1,,West,2019/2020,GHUZNEE STREET,LEEDS STREET,,Non-Injury Crash,No,2020,,East,,0,,Null,,,,,,Unknown,2133600,0,0,0,2,,,0,,,,,,Wellington Region,Nil,2-way,Sealed,,0,0,,30,,Null,1,0,,47,Wellington City,Nil,,,,,0,0,Urban,0,,,Null,Null
1763513.436,5907511.934,548829,,524301,1,0,0,1,0,East,2020/2021,GRAY AVENUE,ROSELLA ROAD,,Serious Crash,No,2021,0,West,0,0,0,Flat,0,,0,,0,Bright sun,748000,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,Off,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
2055788.048,5722737.817,548830,,544001,0,0,0,1,0,South,2019/2020,WHANGARA ROAD,PAKARAE ROAD,,Non-Injury Crash,Yes,2020,0,South,0,0,0,Hill Road,0,,0,,0,Dark,1356900,0,0,0,3,0,0,0,0,1,,0,0,Gisborne Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,28,Gisborne District,Nil,0,0,0,0,0,1,Open,0,0,0,Fine,Null
1767413.862,5907643.713,548831,,523502,0,0,0,1,0,Null,2019/2020,EAST TAMAKI ROAD,FERGUSON ROAD,,Non-Injury Crash,No,2020,0,East,0,0,1,Hill Road,0,,0,,0,Dark,701900,0,0,0,3,0,0,0,0,0,,0,0,Auckland Region,Nil,1-way,Sealed,0,0,0,0,60,0,On,0,0,,76,Auckland,Traffic Signals,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1758926.864,5903386.069,548834,,524200,0,0,0,1,0,Null,2020/2021,"OFFROAD CARPARK ,AUCKLAND AIRPORT, AUCKLAND 2022",,,Serious Crash,No,2021,0,North,0,0,0,Flat,1,,0,,0,Twilight,727200,0,0,0,,0,0,0,0,0,,0,1,Auckland Region,Nil,Off road,Sealed,0,0,1,0,30,0,On,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1405472.419,4914486.239,548835,,604410,0,0,0,1,0,West,2020/2021,HILLSIDE ROAD,WESLEY STREET,,Non-Injury Crash,No,2020,0,West,0,0,0,Flat,0,,0,,0,Dark,2929800,0,0,0,2,0,0,0,0,1,,0,0,Otago Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,71,Dunedin City,Nil,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1744550.56,5663374.972,548837,,553002,0,,0,2,,East,2019/2020,OHURA ROAD,ARNOLD ROAD,,Non-Injury Crash,Yes,2020,,Null,,0,,Null,,,,,,Unknown,1623403,0,0,0,2,,,0,,,,,,Taranaki Region,Nil,2-way,Null,,0,0,,100,,Null,0,0,,34,Stratford District,Nil,,,,,0,0,Open,0,,,Null,Null
1753085.836,5918220.549,548838,,515003,0,,0,3,,East,2020/2021,NORTH-WESTERN MOTORWAY,GREAT NORTH ROAD OFF RAMP,,Non-Injury Crash,Yes,2020,,West,,0,,Flat,,,,,,Dark,390502,0,0,0,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,100,,On,1,0,,76,Auckland,Unknown,,,,,0,0,Open,0,,,Light rain,Null
1430865.212,5119506.597,548839,45,600323,0,0,0,0,0,Null,2020/2021,GERALDINE-FAIRLIE HIGHWAY,MT MICHAEL ROAD,,Non-Injury Crash,Yes,2020,0,North,0,0,1,Hill Road,0,,0,,0,Overcast,2807000,0,0,0,2,0,1,0,0,0,,0,0,Canterbury Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,1,0,,65,Mackenzie District,Stop,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1823943.074,5531308.719,548840,,562500,0,0,0,2,0,South,2020/2021,VOGEL STREET,CLYDE CRESCENT,,Non-Injury Crash,No,2020,0,North,0,0,0,Flat,0,,0,,0,Dark,1842300,0,0,0,2,0,0,0,0,1,,0,0,Manawatū-Whanganui Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,40,Palmerston North City,Nil,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1749036.767,5937237.084,548841,,506300,0,0,0,1,0,North,2020/2021,DAIRY FLAT HIGHWAY,POTTER ROAD,,Non-Injury Crash,No,2020,0,North,0,0,0,Hill Road,1,,0,,0,Dark,176004,0,0,0,3,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,80,0,On,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1760863.452,5915338.758,548842,,520201,0,0,0,1,0,South,2019/2020,SOUTHERN MOTORWAY,TECOMA STREET OFF RAMP,,Non-Injury Crash,Yes,2020,0,South,0,0,0,Flat,1,,0,,0,Bright sun,613000,0,0,0,3,0,0,0,0,0,,0,0,Auckland Region,Nil,1-way,Sealed,0,0,0,0,100,0,Off,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1820931.105,5529729.271,548843,,562800,0,0,0,1,0,South,2019/2020,WALDEGRAVE STREET,FEATHERSTON STREET,,Non-Injury Crash,No,2020,0,South,0,0,0,Null,0,,0,,0,Unknown,1827400,0,0,0,2,0,0,0,0,1,,0,0,Manawatū-Whanganui Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,40,Palmerston North City,Nil,0,0,0,0,0,0,Urban,0,0,0,Null,Null
1460315.863,5082368.605,548846,,599500,0,,0,1,,Null,2020/2021,ARTHUR STREET,GREY ROAD,,Non-Injury Crash,No,2020,,West,,0,,Flat,,,,,,Dark,2794300,0,0,0,2,,,0,,,,,,Canterbury Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,64,Timaru District,Stop,,,,,0,0,Urban,0,,,Fine,Null
1770806.083,5906012.644,548847,,523712,0,,0,1,,Null,2020/2021,HUGHS WAY,MOVILLE DRIVE,,Serious Crash,No,2020,,Null,,0,,Flat,,,,,,Bright sun,713300,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1768402.744,5907343.803,548848,,523711,0,0,0,0,0,Null,2020/2021,JARVIS WAY,HERITAGE WAY,,Non-Injury Crash,No,2020,0,North,0,0,0,Flat,0,,0,,0,Overcast,712801,0,0,0,2,0,0,0,0,0,,1,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,1,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1764074.551,5914212.407,548850,,520303,0,,0,1,,South,2019/2020,MOUNT WELLINGTON HIGHWAY,TE HORETA ROAD,,Non-Injury Crash,No,2020,,West,,0,,Flat,,,,,,Overcast,627600,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,1,0,Urban,0,,,Fine,Null
1800836.42,5814155.837,548851,,529100,0,,0,2,,Null,2020/2021,PEMBROKE STREET,RUAKIWI ROAD,,Non-Injury Crash,No,2020,,South,,0,,Flat,,,,,,Overcast,931300,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,None,0,0,,16,Hamilton City,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1755404.427,5926717.576,548853,,509701,0,0,0,2,0,North,2019/2020,HILLCREST AVENUE,SYLVIA ROAD,,Non-Injury Crash,No,2020,0,North,0,0,0,Flat,0,,0,,0,Bright sun,363600,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1285647.368,4886441.483,548854,,610240,0,0,0,1,0,Null,2020/2021,COUTTS ROAD,CHURCHILL AVENUE,,Non-Injury Crash,No,2020,0,West,0,0,1,Flat,0,,0,,0,Dark,3059500,0,0,0,2,0,0,0,0,0,,0,1,Southland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,74,Gore District,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1798795.757,5814524.757,548857,,529000,0,,0,1,,East,2019/2020,KILLARNEY ROAD,ALLEN STREET,,Non-Injury Crash,No,2020,,East,,0,,Flat,,,,,,Bright sun,918300,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,Off,1,0,,16,Hamilton City,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1932652.273,5609500.417,548860,,545832,0,,0,2,,Null,2019/2020,FARNDON ROAD,PAKOWHAI ROAD,,Non-Injury Crash,No,2020,,South,,0,,Flat,,,,,,Overcast,1404300,0,0,0,1,,,0,,,,,,Hawke's Bay Region,Nil,1-way,Sealed,,0,0,,80,,Off,0,0,,30,Hastings District,Nil,,,,,0,0,Open,0,,,Light rain,Null
1756769.892,5915704.709,548864,,518301,1,,0,1,,Null,2019/2020,MOUNT EDEN ROAD,WAIRIKI ROAD,,Serious Crash,No,2020,,South,,0,,Hill Road,,,,,,Bright sun,556600,0,0,0,3,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1821969.169,5528675.471,548870,,563000,0,0,0,2,0,East,2019/2020,COLLEGE STREET,LINTON STREET,,Non-Injury Crash,No,2020,0,Null,0,0,1,Flat,0,,0,,0,Dark,1808900,0,0,0,2,0,0,0,0,1,,0,0,Manawatū-Whanganui Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,40,Palmerston North City,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1564848.578,5174700.634,548871,,587302,0,,0,1,,East,2019/2020,NICHOLLS ROAD,OAKRIDGE STREET,,Serious Crash,No,2020,,West,,0,,Flat,,,,,,Bright sun,2483805,0,0,1,2,,,0,,,,,,Canterbury Region,Nil,2-way,Sealed,,0,1,,50,,Off,0,0,,60,Christchurch City,Nil,,,,,0,0,Urban,0,,,Fine,Null
1405370.421,4914856.715,548872,,604210,0,,0,2,,East,2019/2020,CAVERSHAM BYPASS MOTORWAY,SOUTH ROAD OBR,,Non-Injury Crash,Yes,2020,,West,,0,,Flat,,,,,,Overcast,2914300,0,0,0,4,,,0,,,,,,Otago Region,Nil,2-way,Sealed,,0,0,,80,,Off,0,0,,71,Dunedin City,Unknown,,,,,0,0,Open,0,,,Fine,Null
1874352.703,5821006.802,548874,,536514,0,0,0,1,0,North,2019/2020,CAMBRIDGE ROAD,SUNNY DOWNS DRIVE,,Non-Injury Crash,No,2020,0,South,0,0,0,Flat,0,,0,,0,Dark,1190906,0,0,0,2,0,0,0,0,0,,0,1,Bay of Plenty Region,Nil,2-way,Sealed,0,0,0,0,60,0,On,0,0,,23,Tauranga City,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1757478.027,5444486.836,548875,,571300,0,,0,2,,Null,2019/2020,WARSPITE AVENUE,DRIVER CRESCENT,,Non-Injury Crash,No,2020,,West,,0,,Hill Road,,,,,,Bright sun,2064900,0,0,0,2,,,0,,,,,,Wellington Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,44,Porirua City,Give way,,,,,0,0,Urban,0,,,Fine,Null
1799642.751,5814534.968,548877,,528900,0,,0,2,,Null,2019/2020,QUEENS AVENUE,KILLARNEY ROAD,,Non-Injury Crash,No,2020,,East,,0,,Hill Road,,,,,,Dark,915200,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,16,Hamilton City,Give way,,,,,0,0,Urban,0,,,Fine,Null
1317083.585,4983143.841,548878,,608500,0,0,0,2,0,Null,2020/2021,BRANDON STREET,ROYAL TERRACE,,Serious Crash,No,2020,0,North,0,0,0,Flat,0,,0,,0,Dark,3027200,0,0,0,2,0,0,0,0,1,,0,1,Otago Region,Nil,2-way,Sealed,0,0,1,0,50,0,On,0,0,,69,Central Otago District,Give way,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1826275.539,5542516.215,548880,,560422,0,,0,1,,South,2019/2020,COLYTON ROAD,TAONUI ROAD,,Serious Crash,No,2020,,West,,0,,Flat,,,,,,Twilight,1759500,1,0,0,2,,,1,,,,,,Manawatū-Whanganui Region,Nil,2-way,Sealed,,0,1,,100,,None,0,0,,39,Manawatu District,Nil,,,,,0,0,Open,0,,,Fine,Null
1803169.173,5815264.483,548882,,530500,0,0,0,1,0,South,2019/2020,YORK STREET,FORD STREET,,Non-Injury Crash,No,2020,0,East,0,0,0,Null,0,,0,,0,Unknown,890200,0,0,0,2,0,0,0,0,1,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,1,0,,16,Hamilton City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Null,Null
1707238.621,6035445.371,548883,,501809,0,0,0,1,1,North,2019/2020,SNOOKS ROAD,PORTER ROAD,,Non-Injury Crash,No,2020,0,South,0,0,0,Hill Road,0,,0,,0,Dark,75300,0,0,0,2,0,0,0,0,0,,0,0,Northland Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,2,Whangarei District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1876111.75,5824254.81,548884,,537301,0,0,0,2,0,North,2019/2020,BELLEVUE ROAD,REGENT STREET,,Non-Injury Crash,No,2020,0,Null,0,0,0,Flat,0,,0,,0,Bright sun,1160500,0,0,0,2,0,0,0,0,2,,0,0,Bay of Plenty Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,23,Tauranga City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1750311.42,5918003.037,548886,,514801,0,0,0,2,0,East,2019/2020,NORTH-WESTERN MOTORWAY,ROSEBANK ROAD OFF RAMP,,Non-Injury Crash,Yes,2020,0,East,0,0,0,Flat,2,,0,,0,Bright sun,390401,0,0,0,4,0,0,0,0,0,,0,0,Auckland Region,Nil,1-way,Sealed,0,0,0,0,100,0,Off,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1563829.839,5204800.884,548888,,586121,0,0,0,2,0,Null,2019/2020,OXFORD ROAD,MERTON ROAD,,Non-Injury Crash,No,2020,0,West,0,0,0,Flat,0,,0,,0,Bright sun,2450219,0,0,0,2,0,0,0,0,0,,0,1,Canterbury Region,Nil,2-way,Sealed,0,0,0,0,100,0,Off,0,0,,59,Waimakariri District,Stop,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1573379.524,5180554.069,548890,,593600,1,0,0,1,0,South,2019/2020,GLOUCESTER STREET,SURREY STREET,,Serious Crash,No,2020,0,North,0,0,0,Flat,0,,0,,0,Bright sun,2611900,0,0,0,2,0,0,0,0,1,,0,0,Canterbury Region,Nil,2-way,Sealed,0,0,1,0,50,0,Off,0,0,,60,Christchurch City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1793548.137,5500871.735,548891,,564210,0,,0,1,,South,2019/2020,OXFORD STREET,EXETER STREET,,Non-Injury Crash,Yes,2020,,North,,0,,Flat,,,,,,Overcast,1865000,0,0,0,2,,,0,,,,,,Manawatū-Whanganui Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,42,Horowhenua District,Nil,,,,,0,0,Urban,1,,,Fine,Null
1832101.649,5535009.736,548892,,560302,0,0,0,1,0,West,2019/2020,NAPIER ROAD,HILLCREST ROAD,,Serious Crash,Yes,2020,0,West,0,0,0,Flat,1,,0,,0,Dark,1758000,0,0,0,2,0,0,0,0,0,,0,0,Manawatū-Whanganui Region,Nil,2-way,Sealed,0,0,1,0,100,0,None,0,0,,40,Palmerston North City,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1867640.064,5713216.432,548893,,541720,0,,0,3,,Null,2020/2021,HEUHEU STREET,KAIMANAWA STREET,,Non-Injury Crash,No,2020,,East,,0,,Flat,,,,,,Bright sun,1273700,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,21,Taupo District,Stop,,,,,0,0,Urban,0,,,Light rain,Null
1931947.458,5617925.483,548894,,547100,0,,0,2,,Null,2020/2021,YORK AVENUE,AUCKLAND ROAD,,Non-Injury Crash,No,2020,,North,,0,,Flat,,,,,,Bright sun,1456203,0,0,0,2,,,0,,,,,,Hawke's Bay Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,31,Napier City,Stop,,,,,0,0,Urban,0,,,Fine,Null
1869522.485,5712479.23,548897,,541740,0,,0,1,,South,2019/2020,KIDDLE DRIVE,TAHAREPA ROAD,,Non-Injury Crash,No,2020,,North,,0,,Flat,,,,,,Twilight,1268210,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,21,Taupo District,Nil,,,,,0,0,Urban,1,,,Fine,Null
1929636.747,5616669.769,548898,,547300,0,0,0,0,0,Null,2020/2021,OFFROAD DOLBEL RESERVE,,,Serious Crash,No,2020,0,East,0,0,1,Hill Road,0,,0,,0,Bright sun,1461101,0,0,0,0,0,0,0,0,0,,1,0,Hawke's Bay Region,Nil,Off road,Unsealed,0,0,1,0,100,0,None,0,0,,31,Napier City,Nil,0,0,0,1,0,0,Open,1,0,0,Fine,Null
1755270.718,5932020.071,548899,,508805,0,,0,0,,Null,2020/2021,CONSTELLATION DRIVE,EAST COAST ROAD,,Non-Injury Crash,No,2020,,South,,0,,Hill Road,,,,,,Bright sun,151104,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Traffic Signals,,,,,1,0,Urban,0,,,Fine,Null
1753926.874,5875648.118,548900,,526104,0,0,0,1,0,Null,2019/2020,VALLEY ROAD,VICTORIA AVENUE,,Non-Injury Crash,No,2020,0,North,0,0,0,Flat,0,Queens Birthday,0,,0,Dark,835000,0,0,0,2,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,76,Auckland,Give way,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1743481.873,5906422.93,548901,,512802,0,0,0,0,0,East,2019/2020,HUIA ROAD,RAUHUIA CRESCENT,,Serious Crash,No,2020,0,East,0,0,0,Hill Road,0,,0,,0,Bright sun,302900,0,0,0,2,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,None,0,0,,76,Auckland,Nil,0,0,0,1,0,0,Urban,1,0,0,Fine,Null
1460992.875,5081302.009,548902,,599700,0,0,0,1,0,Null,2019/2020,QUEEN STREET,MEMORIAL AVENUE,,Non-Injury Crash,No,2020,0,East,0,0,0,Flat,0,,0,,0,Bright sun,2801300,0,0,0,2,0,0,0,0,0,,0,0,Canterbury Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,64,Timaru District,Give way,1,1,0,0,0,0,Urban,0,0,0,Fine,Null
1366965.976,5097375.376,548903,,600323,0,,0,1,,Null,2019/2020,GLEN LYON ROAD,OLD GLEN LYON ROAD,,Non-Injury Crash,No,2020,,South,,0,,Flat,,Christmas New Year,,,,Overcast,2814211,0,0,0,2,,,0,,,,,,Canterbury Region,Nil,2-way,Sealed,,0,0,,100,,Off,0,0,,65,Mackenzie District,Give way,,,,,0,0,Open,1,,,Fine,Null
1799041.952,5814533.823,548906,,528900,0,,0,2,,Null,2020/2021,GREENWOOD STREET,KILLARNEY ROAD,,Non-Injury Crash,Yes,2020,,South,,0,,Flat,,,,,,Bright sun,915900,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,16,Hamilton City,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1493965.614,5135164.441,548907,,597712,0,,0,0,,East,2019/2020,MARONAN ROAD,LILLS ROAD,,Fatal Crash,No,2020,,East,,1,,Flat,,,,,,Twilight,2748802,0,0,0,2,,,1,,,,,,Canterbury Region,Nil,2-way,Sealed,,0,0,,100,,None,0,0,,63,Ashburton District,Nil,,,,,0,0,Open,1,,,Mist or Fog,Null
1778927.127,5584049.442,548910,,555300,0,0,0,0,0,East,2019/2020,WAIREKA ROAD,MISSION LINE,,Serious Crash,No,2020,0,North,1,0,1,Flat,0,,0,,0,Overcast,1680001,0,0,1,2,0,0,0,0,0,,0,0,Manawatū-Whanganui Region,Nil,2-way,Sealed,0,0,1,0,100,0,Off,0,0,,37,Whanganui District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1498324.193,5140036.406,548911,,597811,0,0,0,1,0,North,2020/2021,ALFORD FOREST ROAD,CHARLES STREET,,Non-Injury Crash,Yes,2020,0,North,0,0,1,Flat,0,,0,,0,Dark,2736300,0,0,0,2,0,0,0,0,0,,0,0,Canterbury Region,Bridge,2-way,Sealed,0,0,0,0,50,0,On,0,0,,63,Ashburton District,Nil,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1751708.336,5435184.591,548912,,573802,0,1,0,1,0,South,2020/2021,JOHNSONVILLE OFF RAMP,JOHNSONVILLE PORIRUA MOTORWAY,,Non-Injury Crash,No,2020,0,South,0,0,0,Flat,0,,0,,0,Dark,2079100,0,0,0,1,0,0,0,0,0,,0,0,Wellington Region,Underpass,1-way,Sealed,0,0,0,0,100,0,On,0,0,,47,Wellington City,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1405062.481,4914692.656,548913,,604210,0,0,0,1,0,South,2020/2021,SOUTH ROAD,LAW STREET,,Non-Injury Crash,No,2020,0,South,0,0,0,Flat,0,,0,,0,Dark,2914700,0,0,0,2,0,0,0,0,1,,0,0,Otago Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,71,Dunedin City,Unknown,0,0,0,0,0,0,Urban,1,0,0,Light rain,Null
1797044.961,5815983.705,548916,,528501,0,,0,2,,Null,2020/2021,HYDE AVENUE,LINDSAY CRESCENT,,Non-Injury Crash,No,2020,,South,,0,,Flat,,,,,,Dark,905810,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,16,Hamilton City,Give way,,,,,0,0,Urban,0,,,Light rain,Null
1828435.584,5832120.371,548917,,534604,0,0,0,1,0,South,2020/2021,SH 26,BROWN ROAD,,Non-Injury Crash,Yes,2020,0,West,0,0,1,Flat,0,,0,,0,Bright sun,1097200,0,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,15,Matamata-Piako District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1797107.424,5815564.553,548919,,528501,0,0,0,1,0,Null,2020/2021,HYDE AVENUE,CAREW STREET,,Non-Injury Crash,No,2020,0,South,0,0,0,Flat,0,,0,,0,Overcast,905901,0,0,0,2,0,0,0,0,0,,0,1,Waikato Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,16,Hamilton City,Give way,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1345744.058,4879240.459,548920,,606700,0,0,0,1,1,South,2020/2021,CLUTHA VALLEY ROAD,PILLANS ROAD,,Non-Injury Crash,No,2020,0,North,1,0,0,Flat,0,,0,,0,Overcast,2982101,0,0,0,2,0,0,0,0,0,,0,0,Otago Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,72,Clutha District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Frost
1566546.021,5183614.161,548921,,592000,0,0,0,2,0,Null,2019/2020,GREERS ROAD,WAIRAKEI ROAD,,Non-Injury Crash,No,2020,0,North,0,0,0,Flat,0,,0,,0,Bright sun,2668501,0,0,0,3,0,0,0,0,1,,0,0,Canterbury Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,60,Christchurch City,Traffic Signals,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1565113.295,5179194.464,548923,,587702,0,0,0,0,0,Null,2019/2020,BLENHEIM ROAD,CURLETTS ROAD,,Non-Injury Crash,No,2020,0,South,0,0,0,Flat,0,,0,,0,Overcast,2480301,0,0,0,2,0,0,0,0,0,,0,0,Canterbury Region,Nil,2-way,Sealed,0,0,0,0,60,0,Off,0,0,,60,Christchurch City,Traffic Signals,0,1,0,0,0,0,Urban,1,0,0,Fine,Null
1879294.924,5819739.447,548924,,537900,0,0,0,1,0,Null,2019/2020,WELCOME BAY ROAD,OHAUITI ROAD,,Non-Injury Crash,No,2020,0,North,0,0,0,Hill Road,0,,0,,0,Bright sun,1179607,0,0,0,4,0,0,0,0,0,,0,0,Bay of Plenty Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,1,0,,23,Tauranga City,Traffic Signals,0,1,0,0,0,0,Urban,0,0,0,Fine,Null
