X,Y,OBJECTID,advisorySpeed,areaUnitID,bicycle,bridge,bus,carStationWagon,cliffBank,crashDirectionDescription,crashFinancialYear,crashLocation1,crashLocation2,crashRoadSideRoad,crashSeverity,crashSHDescription,crashYear,debris,directionRoleDescription,ditch,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,intersection,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,NumberOfLanes,objectThrownOrDropped,otherObject,otherVehicleType,overBank,parkedVehicle,pedestrian,phoneBoxEtc,postOrPole,region,roadCharacter,roadLane,roadSurface,roadworks,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA,weatherB
1764152.9092,5913695.0911,241649,,520602,0,0,0,1,0,South,2019/2020,IRELAND ROAD,TIDE CLOSE,,Non-Injury Crash,No,2020,0,South,0,0,0,Flat,0,,0,,0,Dark,629203,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,1,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Null,Null
1752649.2046,5918231.8586,241650,,515002,0,,0,2,,Null,2019/2020,GREAT NORTH ROAD,KIWI ROAD,,Non-Injury Crash,No,2019,,West,,0,,Flat,,,,,,Overcast,390501,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Heavy rain,Null
1754049.4895,5931366.1688,241651,,508803,0,,0,2,,Null,2019/2020,UPPER HARBOUR HIGHWAY,UPPER HARBOUR HWY OFF RAMP,,Non-Injury Crash,Yes,2019,,West,,0,,Flat,,,,,,Dark,180818,0,0,0,6,,,0,,,,,,Auckland Region,Overpass,2-way,Sealed,,0,0,,50,,On,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1798625.3633,5595615.5908,241652,,558300,0,0,0,1,1,South,2018/2019,004-0188,BURRELL ROAD,,Non-Injury Crash,Yes,2019,0,South,0,0,0,Flat,0,,0,,0,Bright sun,1683700,0,0,0,2,0,0,0,0,0,,0,0,Manawatū-Whanganui Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,37,Whanganui District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1752568.8161,5912401.1063,241653,,518902,0,0,0,1,0,East,2018/2019,WHITE SWAN ROAD,LYNBROOKE AVENUE,,Non-Injury Crash,No,2019,0,West,0,0,1,Hill Road,1,,0,,0,Dark,586901,0,0,0,2,0,1,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1771618.0647,5909157.5001,241654,,523114,0,0,0,2,0,South,2018/2019,CALDWELLS RD,POINT VIEW DRIVE,,Non-Injury Crash,No,2019,0,East,0,0,0,Hill Road,0,,0,,0,Bright sun,712201,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,None,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1684795.8022,6090923.3565,241655,,501633,0,0,0,1,0,South,2018/2019,OLD BAY ROAD,TE AHU AHU ROAD,,Non-Injury Crash,No,2018,0,East,0,0,1,Hill Road,0,,0,,0,Overcast,34500,0,0,0,2,0,0,0,0,0,,0,1,Northland Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,1,Far North District,Unknown,0,0,0,0,0,0,Open,0,0,0,Light rain,Null
1748746.8211,5960928.098,241656,75,506613,0,0,0,1,0,North,2019/2020,SH 1,MAHURANGI WEST ROAD,,Non-Injury Crash,Yes,2019,0,South,0,0,0,Hill Road,1,,0,,0,Overcast,147107,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,100,0,Off,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Open,0,0,0,Light rain,Null
1677172.932,6113082.1316,241657,,500402,0,0,0,1,0,West,2019/2020,SH 10,MATAURI BAY ROAD,,Non-Injury Crash,Yes,2019,0,West,0,0,0,Hill Road,0,,0,,0,Dark,20401,0,0,0,2,0,0,0,1,0,,0,0,Northland Region,Nil,2-way,Unsealed,0,0,0,0,100,0,None,0,0,50,1,Far North District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1789734.3356,5840402.2785,241658,,527401,0,0,0,2,0,East,2019/2020,WEBB STREET,SMITH AVENUE,,Non-Injury Crash,No,2020,0,West,0,0,0,Flat,0,,0,,0,Overcast,945700,0,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,13,Waikato District,Nil,0,0,0,0,0,0,Urban,0,1,0,Fine,Null
1803240.1508,5550257.2081,241659,,558900,0,0,0,0,0,Null,2019/2020,HIGH STREET,CRITERION STREET,,Minor Crash,Yes,2020,0,South,0,0,0,Flat,0,,0,,0,Dark,1744400,1,0,0,2,0,0,0,0,0,,0,1,Manawatū-Whanganui Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,38,Rangitikei District,Nil,0,0,0,0,0,0,Urban,1,0,0,Light rain,Null
1789098.0752,5494400.2489,241660,,564021,0,0,0,1,0,West,2019/2020,KUKU BEACH ROAD,SH 1,,Non-Injury Crash,No,2019,0,West,0,0,0,Flat,0,,0,,0,Dark,1857100,0,0,0,1,0,0,0,0,0,,0,0,Manawatū-Whanganui Region,Bridge,2-way,Sealed,0,0,0,0,100,0,None,0,0,,42,Horowhenua District,Nil,0,0,0,0,0,0,Open,0,0,1,Fine,Null
1753818.9581,5942146.2207,241661,,506003,0,0,0,0,1,North,2019/2020,ARA WEITI ROAD,TAHA PUKE ROAD,,Non-Injury Crash,No,2020,0,East,0,0,0,Flat,0,,0,,0,Dark,175815,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,None,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1925003.7051,5778188.1066,241662,,542600,0,0,0,1,1,Null,2019/2020,NORRIE STREET,ONSLOW STREET,,Non-Injury Crash,No,2020,0,West,0,0,0,Flat,0,,0,,0,Bright sun,1315300,0,0,0,2,0,0,0,0,0,,0,0,Bay of Plenty Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,26,Kawerau District,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1755812.4282,5925785.9496,241663,,509702,0,0,0,1,0,North,2019/2020,PEARN PLACE,ERNIE MAYS STREET,,Non-Injury Crash,No,2019,0,Null,0,0,0,Null,0,,0,,0,Unknown,365600,0,0,0,0,0,0,0,0,1,,0,0,Auckland Region,Nil,Null,Sealed,0,0,0,0,,0,Off,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,1,0,0,Null,Null
1772022.3912,5444435.623,241664,,567700,0,,0,2,,West,2019/2020,MIRO STREET,WILLIAM BOOTH GROVE,,Minor Crash,No,2019,,South,,0,,Flat,,,,,,Overcast,1895200,1,0,0,2,,,0,,,,,,Wellington Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,45,Upper Hutt City,Unknown,,,,,0,0,Urban,0,,,Light rain,Null
1885135.5779,5825088.1229,241665,,536832,0,,1,1,,Null,2019/2020,SEASPRAY DRIVE,GRENADA STREET,,Non-Injury Crash,No,2019,,North,,0,,Flat,,,,,,Overcast,1202300,0,0,0,2,,,0,,,,,,Bay of Plenty Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,23,Tauranga City,Give way,,,,,0,0,Urban,0,,,Fine,Null
1748376.1323,5427103.0422,241666,,573101,0,,0,1,,Null,2018/2019,VIVIAN STREET,WILLIS STREET,,Non-Injury Crash,Yes,2019,,North,,0,,Flat,,,,,,Dark,2131900,0,0,0,3,,,0,,,,,,Wellington Region,Nil,1-way,Sealed,,0,0,,50,,On,0,0,,47,Wellington City,Traffic Signals,,,,,0,0,Urban,1,,,Fine,Null
1319205.4693,4985120.1407,241667,,608302,0,0,0,0,1,North,2019/2020,085-0148,FERRIS ROAD,,Minor Crash,Yes,2019,0,North,0,0,0,Flat,0,,0,,0,Bright sun,3021700,1,0,0,2,0,0,0,0,0,,0,0,Otago Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,30,69,Central Otago District,Unknown,0,0,0,0,0,0,Open,1,0,0,Fine,Null
1821400.21,5529711.6976,241668,,562800,0,,0,1,,Null,2018/2019,WALDING STREET,TAONUI STREET,,Non-Injury Crash,No,2019,,West,,0,,Null,,,,,,Unknown,1831000,0,0,0,2,,,0,,,,,,Manawatū-Whanganui Region,Nil,2-way,Sealed,,0,0,,50,,Null,1,0,,40,Palmerston North City,Stop,,,,,0,0,Urban,0,,,Null,Null
1935528.3305,5618751.2634,241669,,546700,0,0,0,1,0,Null,2018/2019,DARWIN CRESCENT,RICHMOND STREET,,Non-Injury Crash,No,2019,0,North,0,0,0,Flat,0,,0,,0,Bright sun,1445600,0,0,0,2,0,0,0,0,0,,1,1,Hawke's Bay Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,31,Napier City,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1615264.6037,5423911.3319,241670,,584201,0,,0,1,,West,2018/2019,006-0116/11.50,MCGLASHEN AVENUE,,Non-Injury Crash,Yes,2019,,North,,0,,Flat,,,,,,Bright sun,2365400,0,0,0,5,,,1,,,,,,Tasman Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,51,Tasman District,Unknown,,,,,1,0,Urban,0,,,Fine,Null
1747478.3239,5914716.0406,241671,,511800,0,,0,1,,Null,2019/2020,GREAT NORTH ROAD,GLENVIEW ROAD,,Serious Crash,No,2019,,North,,0,,Hill Road,,,,,,Dark,277902,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,1,,50,,On,2,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1753450.2815,5423603.7091,241672,,577500,0,,1,0,,Null,2019/2020,MONRO STREET,LUDLAM STREET,,Non-Injury Crash,No,2019,,South,,0,,Flat,,,,,,Overcast,2211200,0,0,0,2,,,0,,,,,,Wellington Region,Nil,2-way,Sealed,,0,0,,50,,Off,1,0,,47,Wellington City,Give way,,,,,0,0,Urban,0,,,Light rain,Null
1906810.7541,5808091.4881,241673,,536654,0,,0,1,,Null,2019/2020,PONGAKAWA STATION ROAD,TE PUKE EAST ROAD,,Non-Injury Crash,No,2020,,West,,0,,Flat,,,,,,Bright sun,1209900,0,0,0,2,,,0,,,,,,Bay of Plenty Region,Nil,2-way,Sealed,,0,0,,100,,Off,0,0,,22,Western Bay of Plenty District,Stop,,,,,0,0,Open,1,,,Fine,Null
1410900.066,4937695.4058,241674,,601603,0,0,0,0,0,North,2019/2020,WAIKOUAITI-WAITATI ROAD,PORTEOUS ROAD,,Minor Crash,Yes,2020,0,South,0,0,0,Hill Road,0,,0,,0,Overcast,2858400,1,0,0,3,0,0,0,0,0,,0,0,Otago Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,71,Dunedin City,Nil,0,0,0,2,0,0,Open,1,0,0,Heavy rain,Null
1757021.2848,5916677.5802,241675,,518202,0,0,0,0,0,Null,2019/2020,MOUNT EDEN ROAD,PORONUI STREET,,Non-Injury Crash,No,2019,0,South,0,0,0,Flat,0,,0,,0,Bright sun,550200,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,2,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1801474.9961,5813465.7025,241676,,530400,0,,0,1,,Null,2019/2020,COBHAM DRIVE,NORMANDY AVENUE ,,Non-Injury Crash,No,2019,,Null,,0,,Flat,,,,,,Bright sun,922400,0,0,0,6,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,80,,Off,0,0,,16,Hamilton City,Traffic Signals,,,,,0,0,Open,0,,,Fine,Null
2065888.4257,5791623.5595,241677,,543302,0,0,0,0,0,West,2019/2020,WAIAPU ROAD,TE ARAROA ROAD,,Non-Injury Crash,Yes,2019,0,North,0,0,0,Flat,0,,0,,0,Dark,1346800,0,0,0,2,0,0,0,0,0,,0,0,Gisborne Region,Nil,2-way,Sealed,0,0,0,0,100,1,None,1,0,,28,Gisborne District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1801174.843,5815835.3751,241678,,529900,0,0,0,3,0,Null,2019/2020,RIVER ROAD,O'NEILL STREET,,Non-Injury Crash,No,2019,0,South,0,0,0,Flat,0,,0,,0,Bright sun,863100,0,0,0,2,0,0,0,0,1,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,16,Hamilton City,Give way,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1569361.3954,5182343.1384,241679,,592300,0,,0,1,,South,2019/2020,PAPANUI ROAD,MCDOUGALL AVENUE,,Minor Crash,No,2020,,East,,0,,Flat,,,,,,Bright sun,2683900,1,0,0,1,,,0,,,,,,Canterbury Region,Nil,2-way,Sealed,,0,0,,50,,Off,1,0,,60,Christchurch City,Nil,,,,,0,0,Urban,0,,,Fine,Null
1762368.0072,5913352.8472,241680,,520402,0,,0,2,,South,2019/2020,SOUTHERN MOTORWAY,PENROSE OBR,,Non-Injury Crash,Yes,2019,,North,,0,,Flat,,,,,,Twilight,642200,0,0,0,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,100,,Off,0,0,,76,Auckland,Unknown,,,,,0,0,Open,0,,,Fine,Null
1680142.9107,5403627.6362,241681,,581230,0,,0,1,,Null,2019/2020,KINROSS STREET,REDWOOD STREET,,Non-Injury Crash,No,2019,,West,,0,,Flat,,,,,,Overcast,2300002,0,0,0,2,,,0,,,,,,Marlborough Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,53,Marlborough District,Give way,,,,,0,0,Urban,1,,,Fine,Null
1764045.7267,5910692.0591,241682,,520500,0,,0,2,,North,2019/2020,MOUNT WELLINGTON HIGHWAY,PORTAGE ROAD,,Non-Injury Crash,No,2019,,South,,0,,Flat,,,,,,Overcast,638200,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1618318.4815,5426833.3491,241683,,581723,0,0,0,2,0,South,2019/2020,WHAKATU DRIVE,SONGER STREET,,Minor Crash,Yes,2020,0,North,1,0,0,Flat,0,,0,,0,Overcast,2359501,1,0,0,2,0,0,0,0,0,,0,0,Nelson Region,Nil,1-way,Sealed,0,0,0,0,100,0,None,0,0,,52,Nelson City,Nil,0,0,0,0,1,0,Open,0,0,0,Light rain,Null
1771292.2265,5895885.7277,241684,,525540,0,0,0,2,0,South,2019/2020,SOUTHERN MOTORWAY,PAPAKURA OFF RAMP,,Minor Crash,Yes,2020,0,South,0,0,0,Flat,0,,0,,0,Dark,806208,1,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,1-way,Sealed,0,0,0,0,100,0,On,0,0,80,76,Auckland,Unknown,0,0,0,0,0,0,Open,0,1,0,Fine,Null
1562994.301,5179398.5659,241685,,587400,0,0,0,2,0,West,2019/2020,WATERLOO ROAD,GERALD CONNOLLY PLACE,,Non-Injury Crash,No,2020,0,East,0,0,0,Flat,0,,0,,0,Bright sun,2489200,0,0,0,2,0,0,0,0,1,,0,0,Canterbury Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,60,Christchurch City,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1459989.1235,5082773.0229,241686,,599500,0,,0,2,,Null,2019/2020,ELIZABETH STREET,YORK STREET,,Minor Crash,No,2020,,West,,0,,Flat,,,,,,Overcast,2791000,1,0,0,2,,,0,,,,,,Canterbury Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,64,Timaru District,Stop,,,,,0,0,Urban,0,,,Fine,Null
1927633.9526,5607388.3403,241687,,548500,0,,0,1,,Null,2019/2020,OMAHU ROAD,HAWKES BAY EXPRESSWAY,,Non-Injury Crash,No,2019,,West,,0,,Flat,,,,,,Bright sun,1477900,0,0,0,2,,,0,,,,,,Hawke's Bay Region,Nil,2-way,Sealed,,0,0,,50,,Off,1,0,,30,Hastings District,Give way,,,,,0,0,Urban,0,,,Fine,Null
1930933.2576,5605708.9565,241688,,548000,0,,0,3,,North,2019/2020,FREDERICK STREET,KARAMU ROAD NORTH,,Non-Injury Crash,No,2019,,North,,0,,Flat,,,,,,Bright sun,1495900,0,0,0,2,,,0,,,,,,Hawke's Bay Region,Nil,2-way,Sealed,,0,0,,50,,Off,1,0,,30,Hastings District,Unknown,,,,,0,0,Urban,1,,,Fine,Null
1765067.439,5902819.2752,241689,,524604,0,0,0,1,0,South,2019/2020,ROSCOMMON ROAD,OIL TERMINAL ROAD,,Non-Injury Crash,No,2019,0,North,0,0,0,Flat,0,,0,,0,Dark,781200,0,0,0,2,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,0,0,60,0,On,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1760016.1329,5907207.4128,241690,,524112,0,0,0,1,0,North,2019/2020,BADER DRIVE,ORLY AVENUE,,Non-Injury Crash,No,2019,0,South,0,0,0,Flat,0,,0,,1,Dark,737500,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1769729.2733,5914173.4525,241691,,522722,0,0,0,2,0,South,2019/2020,AVIEMORE DR,HIGHLAND PARK DRIVE,,Non-Injury Crash,No,2019,0,North,0,0,0,Flat,0,,0,,0,Bright sun,681324,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,60,0,Off,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1769022.2322,5902580.6594,241692,,524901,0,,0,4,,South,2019/2020,SOUTHERN MOTORWAY,PUHINUI STM BR,,Non-Injury Crash,Yes,2019,,North,,0,,Flat,,,,,,Dark,755000,0,0,0,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,100,,On,0,0,,76,Auckland,Nil,,,,,0,0,Open,1,,,Heavy rain,Strong wind
1714068.6389,6044003.444,241693,,502003,0,,0,2,,East,2019/2020,014-0000,TE HAPE ROAD,,Minor Crash,Yes,2019,,West,,0,,Flat,,,,,,Overcast,70501,3,0,0,2,,,0,,,,,,Northland Region,Nil,2-way,Sealed,,0,0,,70,,None,0,0,,2,Whangarei District,Nil,,,,,0,0,Urban,0,,,Fine,Null
1763126.3591,5431153.2478,241694,,565100,0,,0,2,,North,2019/2020,WELLINGTON ROAD,NELSON CRESCENT,,Minor Crash,No,2019,,North,,0,,Flat,,,,,,Dark,2012000,2,0,0,2,,,0,,,,,,Wellington Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,46,Lower Hutt City,Nil,,,,,0,0,Urban,0,,,Fine,Null
1764488.9989,5918144.5691,241695,,516500,0,,0,2,,Null,2018/2019,ST JOHNS ROAD,ST HELIERS BAY ROAD,,Non-Injury Crash,No,2019,,North,,0,,Flat,,,,,,Overcast,503800,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1763972.0171,5912068.3605,241696,,520500,0,,0,1,,Null,2019/2020,MOUNT WELLINGTON HIGHWAY,VESTEY DRIVE,,Non-Injury Crash,No,2020,,North,,0,,Flat,,,,,,Bright sun,637900,0,0,0,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Give way,,,,,1,0,Urban,0,,,Fine,Null
1748787.8289,5937058.8784,241697,,506300,0,,0,2,,Null,2019/2020,DAIRY FLAT HIGHWAY,POTTER ROAD,,Non-Injury Crash,No,2019,,South,,0,,Hill Road,,,,,,Overcast,176004,0,0,0,3,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,80,,Off,0,0,,76,Auckland,Give way,,,,,0,0,Open,0,,,Fine,Null
1929283.135,5605623.5673,241698,,547700,0,,0,1,,South,2019/2020,HERETAUNGA STREET WEST,LOVEDALE ROAD,,Non-Injury Crash,No,2019,,West,,0,,Flat,,,,,,Bright sun,1487900,0,0,0,2,,,0,,,,,,Hawke's Bay Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,30,Hastings District,Unknown,,,,,1,0,Urban,0,,,Fine,Null
1563505.4682,5180859.9045,241699,,589800,0,0,0,1,0,North,2019/2020,WITHELLS RD,YALDHURST ROAD,,Minor Crash,No,2019,0,North,0,0,0,Flat,0,,0,,0,Bright sun,2532402,1,0,0,2,0,0,0,0,0,,0,1,Canterbury Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,60,Christchurch City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1459644.0973,5089348.5116,241700,,598313,0,0,1,2,0,Null,2019/2020,TIMARU-TEMUKA HIGHWAY,KENNELS ROAD,,Minor Crash,Yes,2020,0,South,0,0,1,Flat,0,,0,,0,Bright sun,2772700,2,0,0,2,0,0,0,0,0,,0,0,Canterbury Region,Nil,2-way,Sealed,0,1,0,0,100,0,Off,0,0,,64,Timaru District,Give way,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1748691.2821,5427160.9248,241701,,573101,0,,0,2,,East,2019/2020,GHUZNEE ST,CUBA STREET,,Non-Injury Crash,No,2019,,East,,0,,Flat,,,,,,Dark,2133600,0,0,0,2,,,0,,,,,,Wellington Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,47,Wellington City,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1834091.9754,5851887.211,241702,,534200,0,,0,1,,North,2019/2020,SH 26,RAWHITI ROAD,,Minor Crash,Yes,2020,,North,,0,,Flat,,,,,,Twilight,1076800,1,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Unsealed,,0,0,,100,,None,0,0,50,12,Hauraki District,Nil,,,,,0,0,Open,0,,,Fine,Null
1452024.0958,5171549.7916,241703,,597720,0,,0,1,,South,2019/2020,HAKATERE HERON ROAD,ASHBURTON RIV BR STH BRAN,,Non-Injury Crash,No,2019,,North,,0,,Flat,,,,,,Bright sun,2755500,0,0,0,2,,,0,,,,,,Canterbury Region,Nil,2-way,Unsealed,,0,0,,100,,On,0,0,,63,Ashburton District,Unknown,,,,,0,0,Open,0,,,Fine,Strong wind
1747278.3342,5919565.6484,241704,,512402,0,,0,3,,South,2018/2019,TE ATATU ROAD,TE ATATU ROAD ON RAMP,,Non-Injury Crash,No,2019,,North,,0,,Flat,,,,,,Dark,253700,0,0,0,2,,,0,,,,,,Auckland Region,Overpass,1-way,Sealed,,0,0,,50,,On,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1804594.3125,5812912.1099,241705,,530800,0,0,0,1,0,South,2018/2019,BALFOUR CRESCENT HAMMERHEAD,HUDSON ST,,Non-Injury Crash,No,2019,0,Null,0,0,0,Flat,0,,0,,0,Bright sun,884202,0,0,0,0,0,0,0,0,1,,0,0,Waikato Region,Nil,Null,Sealed,0,0,0,0,50,0,Off,0,0,,16,Hamilton City,Unknown,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1953603.7945,5790799.2006,241706,,541900,0,0,0,1,0,West,2018/2019,OHOPE ROAD,CLIFF ROAD,,Non-Injury Crash,No,2019,0,South,0,0,0,Hill Road,1,,0,,0,Overcast,1294102,0,0,0,2,0,0,0,0,0,,0,0,Bay of Plenty Region,Nil,2-way,Sealed,0,0,0,0,80,0,Off,0,0,,25,Whakatane District,Unknown,0,0,0,0,0,0,Open,0,0,0,Light rain,Null
1748436.7609,5429000.1425,241707,,572900,0,0,0,2,0,East,2018/2019,HILL ST,PARLIAMENT ST,,Non-Injury Crash,No,2019,0,West,0,0,0,Hill Road,0,,0,,0,Dark,2120100,0,0,0,2,0,0,0,0,1,,0,0,Wellington Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,47,Wellington City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1767975.4901,5910685.411,241708,,523112,0,,0,0,,Null,2018/2019,CRYERS ROAD,STONEDON DRIVE,,Non-Injury Crash,No,2018,,North,,0,,Flat,,,,,,Bright sun,711500,0,0,1,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,1,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Fine,Null
1704663.8437,5680645.1345,241709,,551111,0,,0,1,,Null,2018/2019,DEVON ROAD,RICHMOND ROAD,,Non-Injury Crash,Yes,2019,,North,,0,,Hill Road,,,,,,Bright sun,1565400,0,0,0,2,,,0,,,,,,Taranaki Region,Nil,2-way,Sealed,,0,0,,100,,Off,0,0,,33,New Plymouth District,Nil,,,,,0,0,Open,0,,,Fine,Null
1744061.7872,5923862.522,241710,,513521,0,,0,1,,South,2018/2019,016-0007/03.53-D,HOBSONVILLE OBR,,Minor Crash,Yes,2019,,South,,0,,Flat,,,,,,Dark,224240,1,0,1,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,100,,On,0,0,,76,Auckland,Unknown,,,,,0,0,Open,0,,,Fine,Null
1873815.3416,5823400.2174,241711,,536514,0,,0,1,,West,2018/2019,002-0146,PARAU DRIVE,,Non-Injury Crash,Yes,2018,,West,,0,,Flat,,,,,,Overcast,1190602,0,0,0,1,,,0,,,,,,Bay of Plenty Region,Nil,1-way,Sealed,,0,0,,50,,Off,0,0,,23,Tauranga City,Unknown,,,,,0,0,Urban,2,,,Heavy rain,Null
1768303.2387,5903730.6081,241712,75,523820,0,0,0,2,0,South,2018/2019,01N-0448-R7,LINK 1N SBD OBR,,Non-Injury Crash,Yes,2019,0,South,0,0,0,Hill Road,1,,0,,0,Overcast,760142,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Motorway ramp,1-way,Sealed,0,0,0,0,100,0,Off,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Open,1,0,0,Fine,Null
1763457.395,5909874.8774,241713,,521901,0,0,0,2,0,North,2018/2019,HUIA RD (OTAHUHU),STATION ROAD,,Non-Injury Crash,No,2019,0,West,0,0,0,Null,0,,0,,0,Unknown,782700,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Null,0,0,0,0,50,0,Null,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1759016.3976,5912188.2952,241714,,519820,0,0,0,1,0,Null,2019/2020,CHURCH STREET,ONEHUNGA MALL,,Serious Crash,No,2019,0,West,0,0,0,Flat,0,,1,,0,Overcast,601800,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,1,0,50,0,Off,0,0,,76,Auckland,Give way,1,0,0,0,0,0,Urban,0,0,0,Fine,Null
